datetime,zone,price_eur_mwh,resolution_minutes
2020-01-21 21:00:00+00:00,Belgium,45.9,60
2020-01-21 22:00:00+00:00,Belgium,43.27,60
2020-01-21 23:00:00+00:00,Belgium,41.78,60
2020-01-22 00:00:00+00:00,Belgium,38.24,60
2020-01-22 01:00:00+00:00,Belgium,38.54,60
2020-01-22 02:00:00+00:00,Belgium,35.66,60
2020-01-22 03:00:00+00:00,Belgium,34.85,60
2020-01-22 04:00:00+00:00,Belgium,34.0,60
2020-01-22 05:00:00+00:00,Belgium,34.94,60
2020-01-22 06:00:00+00:00,Belgium,40.35,60
2020-01-22 07:00:00+00:00,Belgium,49.26,60
2020-01-22 08:00:00+00:00,Belgium,60.4,60
2020-01-22 09:00:00+00:00,Belgium,65.58,60
2020-01-22 10:00:00+00:00,Belgium,61.42,60
2020-01-22 11:00:00+00:00,Belgium,60.53,60
2020-01-22 12:00:00+00:00,Belgium,56.58,60
2020-01-22 13:00:00+00:00,Belgium,55.19,60
2020-01-22 14:00:00+00:00,Belgium,50.03,60
2020-01-22 15:00:00+00:00,Belgium,52.4,60
2020-01-22 16:00:00+00:00,Belgium,55.63,60
2020-01-22 17:00:00+00:00,Belgium,62.07,60
2020-01-22 18:00:00+00:00,Belgium,65.09,60
2020-01-22 19:00:00+00:00,Belgium,59.58,60
2020-01-22 20:00:00+00:00,Belgium,52.52,60
2020-01-22 21:00:00+00:00,Belgium,47.01,60
2020-01-22 22:00:00+00:00,Belgium,43.99,60
2020-01-22 23:00:00+00:00,Belgium,40.67,60
2020-01-23 00:00:00+00:00,Belgium,39.95,60
2020-01-23 01:00:00+00:00,Belgium,38.95,60
2020-01-23 02:00:00+00:00,Belgium,37.79,60
2020-01-23 03:00:00+00:00,Belgium,36.19,60
2020-01-23 04:00:00+00:00,Belgium,36.45,60
2020-01-23 05:00:00+00:00,Belgium,41.4,60
2020-01-23 06:00:00+00:00,Belgium,47.0,60
2020-01-23 07:00:00+00:00,Belgium,58.74,60
2020-01-23 08:00:00+00:00,Belgium,66.62,60
2020-01-23 09:00:00+00:00,Belgium,64.86,60
2020-01-23 10:00:00+00:00,Belgium,61.68,60
2020-01-23 11:00:00+00:00,Belgium,57.42,60
2020-01-23 12:00:00+00:00,Belgium,55.36,60
2020-01-23 13:00:00+00:00,Belgium,53.68,60
2020-01-23 14:00:00+00:00,Belgium,51.2,60
2020-01-23 15:00:00+00:00,Belgium,53.54,60
2020-01-23 16:00:00+00:00,Belgium,54.75,60
2020-01-23 17:00:00+00:00,Belgium,62.35,60
2020-01-23 18:00:00+00:00,Belgium,68.64,60
2020-01-23 19:00:00+00:00,Belgium,60.4,60
2020-01-23 20:00:00+00:00,Belgium,55.53,60
2020-01-23 21:00:00+00:00,Belgium,47.16,60
2020-01-23 22:00:00+00:00,Belgium,43.9,60
2020-01-23 23:00:00+00:00,Belgium,42.73,60
2020-01-24 00:00:00+00:00,Belgium,37.25,60
2020-01-24 01:00:00+00:00,Belgium,37.81,60
2020-01-24 02:00:00+00:00,Belgium,36.64,60
2020-01-24 03:00:00+00:00,Belgium,35.02,60
2020-01-24 04:00:00+00:00,Belgium,36.32,60
2020-01-24 05:00:00+00:00,Belgium,36.48,60
2020-01-24 06:00:00+00:00,Belgium,47.57,60
2020-01-24 07:00:00+00:00,Belgium,58.29,60
2020-01-24 08:00:00+00:00,Belgium,66.74,60
2020-01-24 09:00:00+00:00,Belgium,65.0,60
2020-01-24 10:00:00+00:00,Belgium,61.12,60
2020-01-24 11:00:00+00:00,Belgium,58.84,60
2020-01-24 12:00:00+00:00,Belgium,56.61,60
2020-01-24 13:00:00+00:00,Belgium,53.29,60
2020-01-24 14:00:00+00:00,Belgium,52.0,60
2020-01-24 15:00:00+00:00,Belgium,53.06,60
2020-01-24 16:00:00+00:00,Belgium,54.01,60
2020-01-24 17:00:00+00:00,Belgium,60.79,60
2020-01-24 18:00:00+00:00,Belgium,65.1,60
2020-01-24 19:00:00+00:00,Belgium,60.12,60
2020-01-24 20:00:00+00:00,Belgium,54.81,60
2020-01-24 21:00:00+00:00,Belgium,45.8,60
2020-01-24 22:00:00+00:00,Belgium,45.38,60
2020-01-24 23:00:00+00:00,Belgium,44.21,60
2020-01-25 00:00:00+00:00,Belgium,47.17,60
2020-01-25 01:00:00+00:00,Belgium,41.2,60
2020-01-25 02:00:00+00:00,Belgium,36.8,60
2020-01-25 03:00:00+00:00,Belgium,34.95,60
2020-01-25 04:00:00+00:00,Belgium,32.75,60
2020-01-25 05:00:00+00:00,Belgium,32.44,60
2020-01-25 06:00:00+00:00,Belgium,33.97,60
2020-01-25 07:00:00+00:00,Belgium,37.06,60
2020-01-25 08:00:00+00:00,Belgium,42.03,60
2020-01-25 09:00:00+00:00,Belgium,44.72,60
2020-01-25 10:00:00+00:00,Belgium,45.96,60
2020-01-25 11:00:00+00:00,Belgium,44.89,60
2020-01-25 12:00:00+00:00,Belgium,43.66,60
2020-01-25 13:00:00+00:00,Belgium,40.85,60
2020-01-25 14:00:00+00:00,Belgium,39.21,60
2020-01-25 15:00:00+00:00,Belgium,41.16,60
2020-01-25 16:00:00+00:00,Belgium,43.15,60
2020-01-25 17:00:00+00:00,Belgium,46.25,60
2020-01-25 18:00:00+00:00,Belgium,49.99,60
2020-01-25 19:00:00+00:00,Belgium,45.84,60
2020-01-25 20:00:00+00:00,Belgium,42.92,60
2020-01-25 21:00:00+00:00,Belgium,38.06,60
2020-01-25 22:00:00+00:00,Belgium,40.27,60
2020-01-25 23:00:00+00:00,Belgium,34.79,60
2020-01-26 00:00:00+00:00,Belgium,34.33,60
2020-01-26 01:00:00+00:00,Belgium,33.3,60
2020-01-26 02:00:00+00:00,Belgium,32.4,60
2020-01-26 03:00:00+00:00,Belgium,29.84,60
2020-01-26 04:00:00+00:00,Belgium,29.33,60
2020-01-26 05:00:00+00:00,Belgium,28.14,60
2020-01-26 06:00:00+00:00,Belgium,28.18,60
2020-01-26 07:00:00+00:00,Belgium,29.52,60
2020-01-26 08:00:00+00:00,Belgium,31.22,60
2020-01-26 09:00:00+00:00,Belgium,33.92,60
2020-01-26 10:00:00+00:00,Belgium,38.19,60
2020-01-26 11:00:00+00:00,Belgium,41.05,60
2020-01-26 12:00:00+00:00,Belgium,41.86,60
2020-01-26 13:00:00+00:00,Belgium,38.23,60
2020-01-26 14:00:00+00:00,Belgium,36.03,60
2020-01-26 15:00:00+00:00,Belgium,34.56,60
2020-01-26 16:00:00+00:00,Belgium,33.97,60
2020-01-26 17:00:00+00:00,Belgium,39.99,60
2020-01-26 18:00:00+00:00,Belgium,42.0,60
2020-01-26 19:00:00+00:00,Belgium,30.0,60
2020-01-26 20:00:00+00:00,Belgium,30.94,60
2020-01-26 21:00:00+00:00,Belgium,27.92,60
2020-01-26 22:00:00+00:00,Belgium,27.01,60
2020-01-26 23:00:00+00:00,Belgium,26.21,60
2020-01-27 00:00:00+00:00,Belgium,28.17,60
2020-01-27 01:00:00+00:00,Belgium,27.76,60
2020-01-27 02:00:00+00:00,Belgium,26.46,60
2020-01-27 03:00:00+00:00,Belgium,23.49,60
2020-01-27 04:00:00+00:00,Belgium,21.28,60
2020-01-27 05:00:00+00:00,Belgium,26.41,60
2020-01-27 06:00:00+00:00,Belgium,28.47,60
2020-01-27 07:00:00+00:00,Belgium,40.72,60
2020-01-27 08:00:00+00:00,Belgium,41.38,60
2020-01-27 09:00:00+00:00,Belgium,41.51,60
2020-01-27 10:00:00+00:00,Belgium,43.1,60
2020-01-27 11:00:00+00:00,Belgium,41.09,60
2020-01-27 12:00:00+00:00,Belgium,42.69,60
2020-01-27 13:00:00+00:00,Belgium,43.41,60
2020-01-27 14:00:00+00:00,Belgium,43.52,60
2020-01-27 15:00:00+00:00,Belgium,44.99,60
2020-01-27 16:00:00+00:00,Belgium,43.14,60
2020-01-27 17:00:00+00:00,Belgium,47.08,60
2020-01-27 18:00:00+00:00,Belgium,51.21,60
2020-01-27 19:00:00+00:00,Belgium,47.12,60
2020-01-27 20:00:00+00:00,Belgium,43.55,60
2020-01-27 21:00:00+00:00,Belgium,39.68,60
2020-01-27 22:00:00+00:00,Belgium,35.72,60
2020-01-27 23:00:00+00:00,Belgium,32.92,60
2020-01-28 00:00:00+00:00,Belgium,27.52,60
2020-01-28 01:00:00+00:00,Belgium,26.84,60
2020-01-28 02:00:00+00:00,Belgium,25.64,60
2020-01-28 03:00:00+00:00,Belgium,24.99,60
2020-01-28 04:00:00+00:00,Belgium,25.05,60
2020-01-28 05:00:00+00:00,Belgium,26.24,60
2020-01-28 06:00:00+00:00,Belgium,29.94,60
2020-01-28 07:00:00+00:00,Belgium,41.82,60
2020-01-28 08:00:00+00:00,Belgium,44.94,60
2020-01-28 09:00:00+00:00,Belgium,44.33,60
2020-01-28 10:00:00+00:00,Belgium,42.9,60
2020-01-28 11:00:00+00:00,Belgium,39.97,60
2020-01-28 12:00:00+00:00,Belgium,36.75,60
2020-01-28 13:00:00+00:00,Belgium,33.62,60
2020-01-28 14:00:00+00:00,Belgium,31.14,60
2020-01-28 15:00:00+00:00,Belgium,30.92,60
2020-01-28 16:00:00+00:00,Belgium,32.1,60
2020-01-28 17:00:00+00:00,Belgium,40.48,60
2020-01-28 18:00:00+00:00,Belgium,41.25,60
2020-01-28 19:00:00+00:00,Belgium,35.91,60
2020-01-28 20:00:00+00:00,Belgium,30.87,60
2020-01-28 21:00:00+00:00,Belgium,28.7,60
2020-01-28 22:00:00+00:00,Belgium,29.59,60
2020-01-28 23:00:00+00:00,Belgium,26.89,60
2020-01-29 00:00:00+00:00,Belgium,26.35,60
2020-01-29 01:00:00+00:00,Belgium,28.66,60
2020-01-29 02:00:00+00:00,Belgium,23.19,60
2020-01-29 03:00:00+00:00,Belgium,20.83,60
2020-01-29 04:00:00+00:00,Belgium,21.49,60
2020-01-29 05:00:00+00:00,Belgium,26.37,60
2020-01-29 06:00:00+00:00,Belgium,29.51,60
2020-01-29 07:00:00+00:00,Belgium,41.47,60
2020-01-29 08:00:00+00:00,Belgium,44.53,60
2020-01-29 09:00:00+00:00,Belgium,42.57,60
2020-01-29 10:00:00+00:00,Belgium,41.56,60
2020-01-29 11:00:00+00:00,Belgium,36.0,60
2020-01-29 12:00:00+00:00,Belgium,31.2,60
2020-01-29 13:00:00+00:00,Belgium,34.15,60
2020-01-29 14:00:00+00:00,Belgium,35.54,60
2020-01-29 15:00:00+00:00,Belgium,37.92,60
2020-01-29 16:00:00+00:00,Belgium,39.02,60
2020-01-29 17:00:00+00:00,Belgium,42.89,60
2020-01-29 18:00:00+00:00,Belgium,45.01,60
2020-01-29 19:00:00+00:00,Belgium,45.1,60
2020-01-29 20:00:00+00:00,Belgium,40.79,60
2020-01-29 21:00:00+00:00,Belgium,33.35,60
2020-01-29 22:00:00+00:00,Belgium,31.4,60
2020-01-29 23:00:00+00:00,Belgium,30.06,60
2020-01-30 00:00:00+00:00,Belgium,29.65,60
2020-01-30 01:00:00+00:00,Belgium,27.52,60
2020-01-30 02:00:00+00:00,Belgium,26.0,60
2020-01-30 03:00:00+00:00,Belgium,25.0,60
2020-01-30 04:00:00+00:00,Belgium,25.82,60
2020-01-30 05:00:00+00:00,Belgium,26.93,60
2020-01-30 06:00:00+00:00,Belgium,31.83,60
2020-01-30 07:00:00+00:00,Belgium,46.2,60
2020-01-30 09:00:00+00:00,Belgium,46.96,60
2020-01-30 10:00:00+00:00,Belgium,46.92,60
2020-01-30 11:00:00+00:00,Belgium,45.23,60
2020-01-30 12:00:00+00:00,Belgium,44.0,60
2020-01-30 13:00:00+00:00,Belgium,40.08,60
2020-01-30 14:00:00+00:00,Belgium,37.53,60
2020-01-30 15:00:00+00:00,Belgium,35.51,60
2020-01-30 16:00:00+00:00,Belgium,37.46,60
2020-01-30 17:00:00+00:00,Belgium,41.83,60
2020-01-30 18:00:00+00:00,Belgium,43.01,60
2020-01-30 19:00:00+00:00,Belgium,41.1,60
2020-01-30 20:00:00+00:00,Belgium,31.67,60
2020-01-30 21:00:00+00:00,Belgium,29.4,60
2020-01-30 22:00:00+00:00,Belgium,30.0,60
2020-01-31 00:00:00+00:00,Belgium,23.55,60
2020-01-31 01:00:00+00:00,Belgium,17.37,60
2020-01-31 02:00:00+00:00,Belgium,15.79,60
2020-01-31 03:00:00+00:00,Belgium,16.33,60
2020-01-31 04:00:00+00:00,Belgium,15.32,60
2020-01-31 05:00:00+00:00,Belgium,19.26,60
2020-01-31 06:00:00+00:00,Belgium,25.4,60
2020-01-31 07:00:00+00:00,Belgium,37.83,60
2020-01-31 08:00:00+00:00,Belgium,40.11,60
2020-01-31 09:00:00+00:00,Belgium,40.56,60
2020-01-31 10:00:00+00:00,Belgium,38.06,60
2020-01-31 11:00:00+00:00,Belgium,37.95,60
2020-01-31 12:00:00+00:00,Belgium,36.64,60
2020-01-31 13:00:00+00:00,Belgium,32.16,60
2020-01-31 14:00:00+00:00,Belgium,29.0,60
2020-01-31 15:00:00+00:00,Belgium,30.07,60
2020-01-31 16:00:00+00:00,Belgium,28.1,60
2020-01-31 17:00:00+00:00,Belgium,33.78,60
2020-01-31 18:00:00+00:00,Belgium,37.16,60
2020-01-31 19:00:00+00:00,Belgium,33.52,60
2020-01-31 20:00:00+00:00,Belgium,29.36,60
2020-01-31 21:00:00+00:00,Belgium,27.85,60
2020-01-31 22:00:00+00:00,Belgium,28.74,60
2020-01-31 23:00:00+00:00,Belgium,24.13,60
2020-02-01 00:00:00+00:00,Belgium,14.0,60
2020-02-01 01:00:00+00:00,Belgium,11.65,60
2020-02-01 02:00:00+00:00,Belgium,10.25,60
2020-02-01 03:00:00+00:00,Belgium,4.59,60
2020-02-01 04:00:00+00:00,Belgium,0.32,60
2020-02-01 05:00:00+00:00,Belgium,2.44,60
2020-02-01 06:00:00+00:00,Belgium,7.69,60
2020-02-01 07:00:00+00:00,Belgium,12.27,60
2020-02-01 08:00:00+00:00,Belgium,21.9,60
2020-02-01 09:00:00+00:00,Belgium,30.93,60
2020-02-01 10:00:00+00:00,Belgium,30.0,60
2020-02-01 11:00:00+00:00,Belgium,30.1,60
2020-02-01 13:00:00+00:00,Belgium,24.61,60
2020-02-01 14:00:00+00:00,Belgium,15.56,60
2020-02-01 15:00:00+00:00,Belgium,13.5,60
2020-02-01 16:00:00+00:00,Belgium,15.61,60
2020-02-01 17:00:00+00:00,Belgium,24.27,60
2020-02-01 18:00:00+00:00,Belgium,30.1,60
2020-02-01 19:00:00+00:00,Belgium,31.12,60
2020-02-01 20:00:00+00:00,Belgium,28.28,60
2020-02-01 21:00:00+00:00,Belgium,14.7,60
2020-02-01 22:00:00+00:00,Belgium,18.57,60
2020-02-01 23:00:00+00:00,Belgium,28.56,60
2020-02-02 00:00:00+00:00,Belgium,23.34,60
2020-02-02 01:00:00+00:00,Belgium,17.5,60
2020-02-02 02:00:00+00:00,Belgium,19.87,60
2020-02-02 03:00:00+00:00,Belgium,19.22,60
2020-02-02 04:00:00+00:00,Belgium,22.4,60
2020-02-02 05:00:00+00:00,Belgium,23.96,60
2020-02-02 06:00:00+00:00,Belgium,24.9,60
2020-02-02 07:00:00+00:00,Belgium,25.71,60
2020-02-02 08:00:00+00:00,Belgium,28.17,60
2020-02-02 09:00:00+00:00,Belgium,27.89,60
2020-02-02 10:00:00+00:00,Belgium,29.67,60
2020-02-02 11:00:00+00:00,Belgium,29.44,60
2020-02-02 12:00:00+00:00,Belgium,31.25,60
2020-02-02 13:00:00+00:00,Belgium,28.63,60
2020-02-02 14:00:00+00:00,Belgium,25.55,60
2020-02-02 15:00:00+00:00,Belgium,22.26,60
2020-02-02 16:00:00+00:00,Belgium,23.64,60
2020-02-02 17:00:00+00:00,Belgium,26.69,60
2020-02-02 18:00:00+00:00,Belgium,35.81,60
2020-02-02 19:00:00+00:00,Belgium,36.93,60
2020-02-02 20:00:00+00:00,Belgium,27.05,60
2020-02-02 21:00:00+00:00,Belgium,21.99,60
2020-02-02 22:00:00+00:00,Belgium,23.87,60
2020-02-02 23:00:00+00:00,Belgium,17.38,60
2020-02-03 00:00:00+00:00,Belgium,15.92,60
2020-02-03 01:00:00+00:00,Belgium,15.55,60
2020-02-03 02:00:00+00:00,Belgium,14.38,60
2020-02-03 03:00:00+00:00,Belgium,9.26,60
2020-02-03 04:00:00+00:00,Belgium,8.95,60
2020-02-03 05:00:00+00:00,Belgium,8.99,60
2020-02-03 06:00:00+00:00,Belgium,25.67,60
2020-02-03 07:00:00+00:00,Belgium,36.49,60
2020-02-03 08:00:00+00:00,Belgium,39.97,60
2020-02-03 09:00:00+00:00,Belgium,39.26,60
2020-02-03 10:00:00+00:00,Belgium,35.52,60
2020-02-03 11:00:00+00:00,Belgium,32.97,60
2020-02-03 12:00:00+00:00,Belgium,29.08,60
2020-02-03 13:00:00+00:00,Belgium,28.38,60
2020-02-03 14:00:00+00:00,Belgium,28.73,60
2020-02-03 15:00:00+00:00,Belgium,28.29,60
2020-02-03 16:00:00+00:00,Belgium,28.97,60
2020-02-03 17:00:00+00:00,Belgium,35.52,60
2020-02-03 18:00:00+00:00,Belgium,37.99,60
2020-02-03 19:00:00+00:00,Belgium,36.57,60
2020-02-03 20:00:00+00:00,Belgium,31.0,60
2020-02-03 21:00:00+00:00,Belgium,27.16,60
2020-02-03 22:00:00+00:00,Belgium,27.13,60
2020-02-03 23:00:00+00:00,Belgium,24.76,60
2020-02-04 00:00:00+00:00,Belgium,20.79,60
2020-02-04 01:00:00+00:00,Belgium,17.41,60
2020-02-04 02:00:00+00:00,Belgium,16.24,60
2020-02-04 03:00:00+00:00,Belgium,12.19,60
2020-02-04 04:00:00+00:00,Belgium,10.77,60
2020-02-04 05:00:00+00:00,Belgium,15.88,60
2020-02-04 06:00:00+00:00,Belgium,24.88,60
2020-02-04 07:00:00+00:00,Belgium,29.7,60
2020-02-04 08:00:00+00:00,Belgium,35.01,60
2020-02-04 09:00:00+00:00,Belgium,34.46,60
2020-02-04 10:00:00+00:00,Belgium,29.9,60
2020-02-04 11:00:00+00:00,Belgium,29.03,60
2020-02-04 12:00:00+00:00,Belgium,27.07,60
2020-02-04 13:00:00+00:00,Belgium,26.43,60
2020-02-04 14:00:00+00:00,Belgium,27.82,60
2020-02-04 15:00:00+00:00,Belgium,29.05,60
2020-02-04 16:00:00+00:00,Belgium,31.42,60
2020-02-04 17:00:00+00:00,Belgium,39.92,60
2020-02-04 18:00:00+00:00,Belgium,41.3,60
2020-02-04 19:00:00+00:00,Belgium,42.07,60
2020-02-04 20:00:00+00:00,Belgium,39.75,60
2020-02-04 21:00:00+00:00,Belgium,30.13,60
2020-02-04 22:00:00+00:00,Belgium,30.36,60
2020-02-04 23:00:00+00:00,Belgium,36.7,60
2020-02-05 00:00:00+00:00,Belgium,25.44,60
2020-02-05 01:00:00+00:00,Belgium,25.0,60
2020-02-05 02:00:00+00:00,Belgium,24.43,60
2020-02-05 03:00:00+00:00,Belgium,23.63,60
2020-02-05 04:00:00+00:00,Belgium,24.83,60
2020-02-05 05:00:00+00:00,Belgium,26.62,60
2020-02-05 06:00:00+00:00,Belgium,37.54,60
2020-02-05 07:00:00+00:00,Belgium,44.91,60
2020-02-05 08:00:00+00:00,Belgium,49.16,60
2020-02-05 09:00:00+00:00,Belgium,44.78,60
2020-02-05 10:00:00+00:00,Belgium,41.37,60
2020-02-05 11:00:00+00:00,Belgium,40.0,60
2020-02-05 12:00:00+00:00,Belgium,37.07,60
2020-02-05 13:00:00+00:00,Belgium,35.16,60
2020-02-05 14:00:00+00:00,Belgium,35.17,60
2020-02-05 15:00:00+00:00,Belgium,37.13,60
2020-02-05 16:00:00+00:00,Belgium,40.25,60
2020-02-05 17:00:00+00:00,Belgium,43.78,60
2020-02-05 18:00:00+00:00,Belgium,45.83,60
2020-02-05 19:00:00+00:00,Belgium,45.66,60
2020-02-05 20:00:00+00:00,Belgium,43.51,60
2020-02-05 21:00:00+00:00,Belgium,40.42,60
2020-02-05 22:00:00+00:00,Belgium,41.51,60
2020-02-05 23:00:00+00:00,Belgium,35.96,60
2020-02-06 00:00:00+00:00,Belgium,31.35,60
2020-02-06 01:00:00+00:00,Belgium,27.4,60
2020-02-06 02:00:00+00:00,Belgium,25.35,60
2020-02-06 03:00:00+00:00,Belgium,24.48,60
2020-02-06 04:00:00+00:00,Belgium,25.25,60
2020-02-06 05:00:00+00:00,Belgium,28.03,60
2020-02-06 06:00:00+00:00,Belgium,33.04,60
2020-02-06 07:00:00+00:00,Belgium,43.15,60
2020-02-06 08:00:00+00:00,Belgium,44.88,60
2020-02-06 09:00:00+00:00,Belgium,46.63,60
2020-02-06 10:00:00+00:00,Belgium,42.52,60
2020-02-06 11:00:00+00:00,Belgium,40.81,60
2020-02-06 12:00:00+00:00,Belgium,39.25,60
2020-02-06 13:00:00+00:00,Belgium,38.01,60
2020-02-06 14:00:00+00:00,Belgium,37.94,60
2020-02-06 15:00:00+00:00,Belgium,38.06,60
2020-02-06 16:00:00+00:00,Belgium,39.09,60
2020-02-06 17:00:00+00:00,Belgium,44.21,60
2020-02-06 18:00:00+00:00,Belgium,46.83,60
2020-02-06 19:00:00+00:00,Belgium,47.21,60
2020-02-06 20:00:00+00:00,Belgium,43.63,60
2020-02-06 21:00:00+00:00,Belgium,37.98,60
2020-02-06 22:00:00+00:00,Belgium,37.66,60
2020-02-06 23:00:00+00:00,Belgium,33.58,60
2020-02-07 00:00:00+00:00,Belgium,33.32,60
2020-02-07 01:00:00+00:00,Belgium,32.18,60
2020-02-07 02:00:00+00:00,Belgium,30.38,60
2020-02-07 03:00:00+00:00,Belgium,28.67,60
2020-02-07 04:00:00+00:00,Belgium,27.87,60
2020-02-07 05:00:00+00:00,Belgium,28.68,60
2020-02-07 06:00:00+00:00,Belgium,36.43,60
2020-02-07 07:00:00+00:00,Belgium,46.42,60
2020-02-07 08:00:00+00:00,Belgium,55.76,60
2020-02-07 09:00:00+00:00,Belgium,47.0,60
2020-02-07 10:00:00+00:00,Belgium,41.81,60
2020-02-07 11:00:00+00:00,Belgium,38.52,60
2020-02-07 12:00:00+00:00,Belgium,37.5,60
2020-02-07 13:00:00+00:00,Belgium,34.57,60
2020-02-07 14:00:00+00:00,Belgium,32.83,60
2020-02-07 15:00:00+00:00,Belgium,31.98,60
2020-02-07 16:00:00+00:00,Belgium,35.44,60
2020-02-07 17:00:00+00:00,Belgium,38.05,60
2020-02-07 18:00:00+00:00,Belgium,39.93,60
2020-02-07 19:00:00+00:00,Belgium,35.47,60
2020-02-07 20:00:00+00:00,Belgium,32.23,60
2020-02-07 21:00:00+00:00,Belgium,27.93,60
2020-02-07 22:00:00+00:00,Belgium,27.35,60
2020-02-07 23:00:00+00:00,Belgium,26.77,60
2020-02-08 00:00:00+00:00,Belgium,25.29,60
2020-02-08 01:00:00+00:00,Belgium,24.28,60
2020-02-08 02:00:00+00:00,Belgium,23.98,60
2020-02-08 03:00:00+00:00,Belgium,22.9,60
2020-02-08 04:00:00+00:00,Belgium,21.75,60
2020-02-08 05:00:00+00:00,Belgium,20.12,60
2020-02-08 06:00:00+00:00,Belgium,22.34,60
2020-02-08 07:00:00+00:00,Belgium,25.54,60
2020-02-08 08:00:00+00:00,Belgium,28.05,60
2020-02-08 09:00:00+00:00,Belgium,29.07,60
2020-02-08 10:00:00+00:00,Belgium,29.51,60
2020-02-08 11:00:00+00:00,Belgium,30.0,60
2020-02-08 12:00:00+00:00,Belgium,33.77,60
2020-02-08 13:00:00+00:00,Belgium,29.78,60
2020-02-08 14:00:00+00:00,Belgium,26.8,60
2020-02-08 15:00:00+00:00,Belgium,29.92,60
2020-02-08 16:00:00+00:00,Belgium,33.64,60
2020-02-08 17:00:00+00:00,Belgium,37.16,60
2020-02-08 18:00:00+00:00,Belgium,41.3,60
2020-02-08 19:00:00+00:00,Belgium,38.71,60
2020-02-08 20:00:00+00:00,Belgium,31.29,60
2020-02-08 21:00:00+00:00,Belgium,26.84,60
2020-02-08 22:00:00+00:00,Belgium,27.39,60
2020-02-08 23:00:00+00:00,Belgium,26.4,60
2020-02-09 00:00:00+00:00,Belgium,23.23,60
2020-02-09 01:00:00+00:00,Belgium,15.46,60
2020-02-09 02:00:00+00:00,Belgium,13.71,60
2020-02-09 03:00:00+00:00,Belgium,9.18,60
2020-02-09 04:00:00+00:00,Belgium,7.54,60
2020-02-09 05:00:00+00:00,Belgium,4.84,60
2020-02-09 06:00:00+00:00,Belgium,5.94,60
2020-02-09 07:00:00+00:00,Belgium,13.16,60
2020-02-09 08:00:00+00:00,Belgium,13.87,60
2020-02-09 09:00:00+00:00,Belgium,26.09,60
2020-02-09 10:00:00+00:00,Belgium,23.3,60
2020-02-09 11:00:00+00:00,Belgium,26.2,60
2020-02-09 12:00:00+00:00,Belgium,40.22,60
2020-02-09 13:00:00+00:00,Belgium,37.87,60
2020-02-09 14:00:00+00:00,Belgium,29.94,60
2020-02-09 15:00:00+00:00,Belgium,19.33,60
2020-02-09 16:00:00+00:00,Belgium,14.63,60
2020-02-09 17:00:00+00:00,Belgium,22.46,60
2020-02-09 18:00:00+00:00,Belgium,32.21,60
2020-02-09 19:00:00+00:00,Belgium,45.22,60
2020-02-09 20:00:00+00:00,Belgium,36.68,60
2020-02-09 21:00:00+00:00,Belgium,27.67,60
2020-02-09 22:00:00+00:00,Belgium,28.4,60
2020-02-09 23:00:00+00:00,Belgium,22.96,60
2020-02-10 00:00:00+00:00,Belgium,11.37,60
2020-02-10 01:00:00+00:00,Belgium,9.46,60
2020-02-10 02:00:00+00:00,Belgium,8.6,60
2020-02-10 03:00:00+00:00,Belgium,2.64,60
2020-02-10 04:00:00+00:00,Belgium,2.46,60
2020-02-10 05:00:00+00:00,Belgium,9.28,60
2020-02-10 06:00:00+00:00,Belgium,15.61,60
2020-02-10 07:00:00+00:00,Belgium,31.23,60
2020-02-10 08:00:00+00:00,Belgium,39.54,60
2020-02-10 09:00:00+00:00,Belgium,38.55,60
2020-02-10 10:00:00+00:00,Belgium,36.6,60
2020-02-10 11:00:00+00:00,Belgium,28.04,60
2020-02-10 12:00:00+00:00,Belgium,24.0,60
2020-02-10 13:00:00+00:00,Belgium,27.51,60
2020-02-10 14:00:00+00:00,Belgium,26.82,60
2020-02-10 15:00:00+00:00,Belgium,26.93,60
2020-02-10 16:00:00+00:00,Belgium,32.21,60
2020-02-10 17:00:00+00:00,Belgium,35.4,60
2020-02-10 18:00:00+00:00,Belgium,43.6,60
2020-02-10 19:00:00+00:00,Belgium,40.13,60
2020-02-10 20:00:00+00:00,Belgium,28.78,60
2020-02-10 21:00:00+00:00,Belgium,17.94,60
2020-02-10 22:00:00+00:00,Belgium,22.48,60
2020-02-10 23:00:00+00:00,Belgium,18.87,60
2020-02-11 00:00:00+00:00,Belgium,19.67,60
2020-02-11 01:00:00+00:00,Belgium,19.96,60
2020-02-11 02:00:00+00:00,Belgium,15.69,60
2020-02-11 03:00:00+00:00,Belgium,10.53,60
2020-02-11 04:00:00+00:00,Belgium,12.83,60
2020-02-11 05:00:00+00:00,Belgium,15.78,60
2020-02-11 06:00:00+00:00,Belgium,24.7,60
2020-02-11 07:00:00+00:00,Belgium,34.86,60
2020-02-11 08:00:00+00:00,Belgium,35.04,60
2020-02-11 09:00:00+00:00,Belgium,41.78,60
2020-02-11 10:00:00+00:00,Belgium,30.37,60
2020-02-11 11:00:00+00:00,Belgium,25.69,60
2020-02-11 12:00:00+00:00,Belgium,23.3,60
2020-02-11 13:00:00+00:00,Belgium,23.94,60
2020-02-11 14:00:00+00:00,Belgium,24.55,60
2020-02-11 15:00:00+00:00,Belgium,26.78,60
2020-02-11 16:00:00+00:00,Belgium,25.82,60
2020-02-11 17:00:00+00:00,Belgium,30.62,60
2020-02-11 18:00:00+00:00,Belgium,38.05,60
